run_id,task_id,group_id,replicate,task_key,difficulty,budget_tier,runtime_policy,status_external,status_internal,started_at,finished_at,run_config_path,event_log_path,snapshot_path,report_path,freeze_id,pending_action_type,execution_error
issue221-real-full-20260418b_fixed_threshold_gate_high_solubility_r01,issue221-real-full-20260418b_fixed_threshold_gate_high_solubility_r01,fixed_threshold_gate,1,high_solubility,easy,low_cost_first,static_threshold_gate,FAILED,FAILED,2026-04-18T04:31:53+00:00,2026-04-18T04:32:25+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_fixed_threshold_gate_high_solubility_r01.json,data/logs/issue221-real-full-20260418b_fixed_threshold_gate_high_solubility_r01.jsonl,data/snapshots/issue221-real-full-20260418b_fixed_threshold_gate_high_solubility_r01.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-real-full-20260418b_fixed_threshold_gate_high_solubility_r02,issue221-real-full-20260418b_fixed_threshold_gate_high_solubility_r02,fixed_threshold_gate,2,high_solubility,easy,low_cost_first,static_threshold_gate,FAILED,FAILED,2026-04-18T04:32:25+00:00,2026-04-18T04:32:58+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_fixed_threshold_gate_high_solubility_r02.json,data/logs/issue221-real-full-20260418b_fixed_threshold_gate_high_solubility_r02.jsonl,data/snapshots/issue221-real-full-20260418b_fixed_threshold_gate_high_solubility_r02.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-real-full-20260418b_fixed_threshold_gate_secondary_balance_r01,issue221-real-full-20260418b_fixed_threshold_gate_secondary_balance_r01,fixed_threshold_gate,1,secondary_balance,medium,standard,static_threshold_gate,FAILED,FAILED,2026-04-18T04:32:58+00:00,2026-04-18T04:33:28+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_fixed_threshold_gate_secondary_balance_r01.json,data/logs/issue221-real-full-20260418b_fixed_threshold_gate_secondary_balance_r01.jsonl,data/snapshots/issue221-real-full-20260418b_fixed_threshold_gate_secondary_balance_r01.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-real-full-20260418b_fixed_threshold_gate_secondary_balance_r02,issue221-real-full-20260418b_fixed_threshold_gate_secondary_balance_r02,fixed_threshold_gate,2,secondary_balance,medium,standard,static_threshold_gate,FAILED,FAILED,2026-04-18T04:33:28+00:00,2026-04-18T04:33:59+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_fixed_threshold_gate_secondary_balance_r02.json,data/logs/issue221-real-full-20260418b_fixed_threshold_gate_secondary_balance_r02.jsonl,data/snapshots/issue221-real-full-20260418b_fixed_threshold_gate_secondary_balance_r02.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-real-full-20260418b_dynamic_no_belief_state_enzyme_like_fold_r01,issue221-real-full-20260418b_dynamic_no_belief_state_enzyme_like_fold_r01,dynamic_no_belief_state,1,enzyme_like_fold,medium,standard,dynamic_observation_only,FAILED,FAILED,2026-04-18T04:33:59+00:00,2026-04-18T04:34:30+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_dynamic_no_belief_state_enzyme_like_fold_r01.json,data/logs/issue221-real-full-20260418b_dynamic_no_belief_state_enzyme_like_fold_r01.jsonl,data/snapshots/issue221-real-full-20260418b_dynamic_no_belief_state_enzyme_like_fold_r01.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-real-full-20260418b_dynamic_no_belief_state_enzyme_like_fold_r02,issue221-real-full-20260418b_dynamic_no_belief_state_enzyme_like_fold_r02,dynamic_no_belief_state,2,enzyme_like_fold,medium,standard,dynamic_observation_only,FAILED,FAILED,2026-04-18T04:34:30+00:00,2026-04-18T04:35:03+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_dynamic_no_belief_state_enzyme_like_fold_r02.json,data/logs/issue221-real-full-20260418b_dynamic_no_belief_state_enzyme_like_fold_r02.jsonl,data/snapshots/issue221-real-full-20260418b_dynamic_no_belief_state_enzyme_like_fold_r02.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-real-full-20260418b_dynamic_no_belief_state_binding_scaffold_r01,issue221-real-full-20260418b_dynamic_no_belief_state_binding_scaffold_r01,dynamic_no_belief_state,1,binding_scaffold,hard,high_cost_sensitive,dynamic_observation_only,FAILED,FAILED,2026-04-18T04:35:03+00:00,2026-04-18T04:35:35+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_dynamic_no_belief_state_binding_scaffold_r01.json,data/logs/issue221-real-full-20260418b_dynamic_no_belief_state_binding_scaffold_r01.jsonl,data/snapshots/issue221-real-full-20260418b_dynamic_no_belief_state_binding_scaffold_r01.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-real-full-20260418b_dynamic_no_belief_state_high_solubility_r01,issue221-real-full-20260418b_dynamic_no_belief_state_high_solubility_r01,dynamic_no_belief_state,1,high_solubility,easy,low_cost_first,dynamic_observation_only,FAILED,FAILED,2026-04-18T04:35:35+00:00,2026-04-18T04:36:06+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_dynamic_no_belief_state_high_solubility_r01.json,data/logs/issue221-real-full-20260418b_dynamic_no_belief_state_high_solubility_r01.jsonl,data/snapshots/issue221-real-full-20260418b_dynamic_no_belief_state_high_solubility_r01.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-real-full-20260418b_dynamic_no_belief_state_high_solubility_r02,issue221-real-full-20260418b_dynamic_no_belief_state_high_solubility_r02,dynamic_no_belief_state,2,high_solubility,easy,low_cost_first,dynamic_observation_only,FAILED,FAILED,2026-04-18T04:36:06+00:00,2026-04-18T04:36:30+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_dynamic_no_belief_state_high_solubility_r02.json,data/logs/issue221-real-full-20260418b_dynamic_no_belief_state_high_solubility_r02.jsonl,data/snapshots/issue221-real-full-20260418b_dynamic_no_belief_state_high_solubility_r02.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-real-full-20260418b_dynamic_no_belief_state_secondary_balance_r01,issue221-real-full-20260418b_dynamic_no_belief_state_secondary_balance_r01,dynamic_no_belief_state,1,secondary_balance,medium,standard,dynamic_observation_only,FAILED,FAILED,2026-04-18T04:36:30+00:00,2026-04-18T04:36:31+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_dynamic_no_belief_state_secondary_balance_r01.json,data/logs/issue221-real-full-20260418b_dynamic_no_belief_state_secondary_balance_r01.jsonl,data/snapshots/issue221-real-full-20260418b_dynamic_no_belief_state_secondary_balance_r01.jsonl,,issue209-baseline-freeze-20260326,,"Exception: LLM API 调用失败: Error code: 400 - {'error': {'message': 'Access denied, please make sure your account is in good standing. For details, see: https://help.aliyun.com/zh/model-studio/error-code#overdue-payment', 'type': 'Arrearage', 'param': None, 'code': 'Arrearage'}, 'id': 'chatcmpl-78981fbc-67a7-9abc-a84a-0b3e2c652d4d', 'request_id': '78981fbc-67a7-9abc-a84a-0b3e2c652d4d'}"
issue221-real-full-20260418b_dynamic_no_belief_state_secondary_balance_r02,issue221-real-full-20260418b_dynamic_no_belief_state_secondary_balance_r02,dynamic_no_belief_state,2,secondary_balance,medium,standard,dynamic_observation_only,FAILED,FAILED,2026-04-18T04:36:31+00:00,2026-04-18T04:36:32+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_dynamic_no_belief_state_secondary_balance_r02.json,data/logs/issue221-real-full-20260418b_dynamic_no_belief_state_secondary_balance_r02.jsonl,data/snapshots/issue221-real-full-20260418b_dynamic_no_belief_state_secondary_balance_r02.jsonl,,issue209-baseline-freeze-20260326,,"Exception: LLM API 调用失败: Error code: 400 - {'error': {'message': 'Access denied, please make sure your account is in good standing. For details, see: https://help.aliyun.com/zh/model-studio/error-code#overdue-payment', 'type': 'Arrearage', 'param': None, 'code': 'Arrearage'}, 'id': 'chatcmpl-f78b1cba-bae6-9f21-bee8-36a78d4bf007', 'request_id': 'f78b1cba-bae6-9f21-bee8-36a78d4bf007'}"
issue221-real-full-20260418b_lite_belief_state_enzyme_like_fold_r01,issue221-real-full-20260418b_lite_belief_state_enzyme_like_fold_r01,lite_belief_state,1,enzyme_like_fold,medium,standard,lite_belief_state,FAILED,FAILED,2026-04-18T04:36:32+00:00,2026-04-18T04:36:33+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_lite_belief_state_enzyme_like_fold_r01.json,data/logs/issue221-real-full-20260418b_lite_belief_state_enzyme_like_fold_r01.jsonl,data/snapshots/issue221-real-full-20260418b_lite_belief_state_enzyme_like_fold_r01.jsonl,,issue209-baseline-freeze-20260326,,"Exception: LLM API 调用失败: Error code: 400 - {'error': {'message': 'Access denied, please make sure your account is in good standing. For details, see: https://help.aliyun.com/zh/model-studio/error-code#overdue-payment', 'type': 'Arrearage', 'param': None, 'code': 'Arrearage'}, 'id': 'chatcmpl-42094e0d-df04-9514-bb44-a9ed0479f7bc', 'request_id': '42094e0d-df04-9514-bb44-a9ed0479f7bc'}"
issue221-real-full-20260418b_lite_belief_state_enzyme_like_fold_r02,issue221-real-full-20260418b_lite_belief_state_enzyme_like_fold_r02,lite_belief_state,2,enzyme_like_fold,medium,standard,lite_belief_state,FAILED,FAILED,2026-04-18T04:36:33+00:00,2026-04-18T04:36:34+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_lite_belief_state_enzyme_like_fold_r02.json,data/logs/issue221-real-full-20260418b_lite_belief_state_enzyme_like_fold_r02.jsonl,data/snapshots/issue221-real-full-20260418b_lite_belief_state_enzyme_like_fold_r02.jsonl,,issue209-baseline-freeze-20260326,,"Exception: LLM API 调用失败: Error code: 400 - {'error': {'message': 'Access denied, please make sure your account is in good standing. For details, see: https://help.aliyun.com/zh/model-studio/error-code#overdue-payment', 'type': 'Arrearage', 'param': None, 'code': 'Arrearage'}, 'id': 'chatcmpl-6d684aa9-c99b-91d9-9e86-80e1e9ac146f', 'request_id': '6d684aa9-c99b-91d9-9e86-80e1e9ac146f'}"
issue221-real-full-20260418b_lite_belief_state_binding_scaffold_r01,issue221-real-full-20260418b_lite_belief_state_binding_scaffold_r01,lite_belief_state,1,binding_scaffold,hard,high_cost_sensitive,lite_belief_state,FAILED,FAILED,2026-04-18T04:36:34+00:00,2026-04-18T04:36:35+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_lite_belief_state_binding_scaffold_r01.json,data/logs/issue221-real-full-20260418b_lite_belief_state_binding_scaffold_r01.jsonl,data/snapshots/issue221-real-full-20260418b_lite_belief_state_binding_scaffold_r01.jsonl,,issue209-baseline-freeze-20260326,,"Exception: LLM API 调用失败: Error code: 400 - {'error': {'message': 'Access denied, please make sure your account is in good standing. For details, see: https://help.aliyun.com/zh/model-studio/error-code#overdue-payment', 'type': 'Arrearage', 'param': None, 'code': 'Arrearage'}, 'id': 'chatcmpl-d14222b2-946e-935d-bbdf-f14d8705ba47', 'request_id': 'd14222b2-946e-935d-bbdf-f14d8705ba47'}"
issue221-real-full-20260418b_lite_belief_state_high_solubility_r01,issue221-real-full-20260418b_lite_belief_state_high_solubility_r01,lite_belief_state,1,high_solubility,easy,low_cost_first,lite_belief_state,FAILED,FAILED,2026-04-18T04:36:35+00:00,2026-04-18T04:36:36+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_lite_belief_state_high_solubility_r01.json,data/logs/issue221-real-full-20260418b_lite_belief_state_high_solubility_r01.jsonl,data/snapshots/issue221-real-full-20260418b_lite_belief_state_high_solubility_r01.jsonl,,issue209-baseline-freeze-20260326,,"Exception: LLM API 调用失败: Error code: 400 - {'error': {'message': 'Access denied, please make sure your account is in good standing. For details, see: https://help.aliyun.com/zh/model-studio/error-code#overdue-payment', 'type': 'Arrearage', 'param': None, 'code': 'Arrearage'}, 'id': 'chatcmpl-1b7bde25-90f3-981d-b14f-76d92e0d7b6a', 'request_id': '1b7bde25-90f3-981d-b14f-76d92e0d7b6a'}"
issue221-real-full-20260418b_lite_belief_state_high_solubility_r02,issue221-real-full-20260418b_lite_belief_state_high_solubility_r02,lite_belief_state,2,high_solubility,easy,low_cost_first,lite_belief_state,FAILED,FAILED,2026-04-18T04:36:36+00:00,2026-04-18T04:36:37+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_lite_belief_state_high_solubility_r02.json,data/logs/issue221-real-full-20260418b_lite_belief_state_high_solubility_r02.jsonl,data/snapshots/issue221-real-full-20260418b_lite_belief_state_high_solubility_r02.jsonl,,issue209-baseline-freeze-20260326,,"Exception: LLM API 调用失败: Error code: 400 - {'error': {'message': 'Access denied, please make sure your account is in good standing. For details, see: https://help.aliyun.com/zh/model-studio/error-code#overdue-payment', 'type': 'Arrearage', 'param': None, 'code': 'Arrearage'}, 'id': 'chatcmpl-14d96363-1876-9c04-aed6-02a31e366d91', 'request_id': '14d96363-1876-9c04-aed6-02a31e366d91'}"
issue221-real-full-20260418b_lite_belief_state_secondary_balance_r01,issue221-real-full-20260418b_lite_belief_state_secondary_balance_r01,lite_belief_state,1,secondary_balance,medium,standard,lite_belief_state,FAILED,FAILED,2026-04-18T04:36:37+00:00,2026-04-18T04:36:38+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_lite_belief_state_secondary_balance_r01.json,data/logs/issue221-real-full-20260418b_lite_belief_state_secondary_balance_r01.jsonl,data/snapshots/issue221-real-full-20260418b_lite_belief_state_secondary_balance_r01.jsonl,,issue209-baseline-freeze-20260326,,"Exception: LLM API 调用失败: Error code: 400 - {'error': {'message': 'Access denied, please make sure your account is in good standing. For details, see: https://help.aliyun.com/zh/model-studio/error-code#overdue-payment', 'type': 'Arrearage', 'param': None, 'code': 'Arrearage'}, 'id': 'chatcmpl-fc53bd41-d087-92d4-9324-dbbb61ba3e5a', 'request_id': 'fc53bd41-d087-92d4-9324-dbbb61ba3e5a'}"
issue221-real-full-20260418b_lite_belief_state_secondary_balance_r02,issue221-real-full-20260418b_lite_belief_state_secondary_balance_r02,lite_belief_state,2,secondary_balance,medium,standard,lite_belief_state,FAILED,FAILED,2026-04-18T04:36:38+00:00,2026-04-18T04:36:56+00:00,output/experiment/w16-expr-1/issue221-real-full-20260418b/run_configs/issue221-real-full-20260418b_lite_belief_state_secondary_balance_r02.json,data/logs/issue221-real-full-20260418b_lite_belief_state_secondary_balance_r02.jsonl,data/snapshots/issue221-real-full-20260418b_lite_belief_state_secondary_balance_r02.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
