run_id,task_id,group_id,replicate,task_key,difficulty,budget_tier,runtime_policy,status_external,status_internal,started_at,finished_at,run_config_path,event_log_path,snapshot_path,report_path,freeze_id,pending_action_type,execution_error
issue221-full-openfold-fixed-20260417_fixed_threshold_gate_high_solubility_r02,issue221-full-openfold-fixed-20260417_fixed_threshold_gate_high_solubility_r02,fixed_threshold_gate,2,high_solubility,easy,low_cost_first,static_threshold_gate,FAILED,FAILED,2026-04-16T21:24:38+00:00,2026-04-16T21:26:57+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_fixed_threshold_gate_high_solubility_r02.json,data/logs/issue221-full-openfold-fixed-20260417_fixed_threshold_gate_high_solubility_r02.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_fixed_threshold_gate_high_solubility_r02.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Request timed out.
issue221-full-openfold-fixed-20260417_fixed_threshold_gate_secondary_balance_r01,issue221-full-openfold-fixed-20260417_fixed_threshold_gate_secondary_balance_r01,fixed_threshold_gate,1,secondary_balance,medium,standard,static_threshold_gate,FAILED,FAILED,2026-04-16T21:26:57+00:00,2026-04-16T21:28:34+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_fixed_threshold_gate_secondary_balance_r01.json,data/logs/issue221-full-openfold-fixed-20260417_fixed_threshold_gate_secondary_balance_r01.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_fixed_threshold_gate_secondary_balance_r01.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Connection error.
issue221-full-openfold-fixed-20260417_fixed_threshold_gate_secondary_balance_r02,issue221-full-openfold-fixed-20260417_fixed_threshold_gate_secondary_balance_r02,fixed_threshold_gate,2,secondary_balance,medium,standard,static_threshold_gate,FAILED,FAILED,2026-04-16T21:28:34+00:00,2026-04-16T21:30:12+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_fixed_threshold_gate_secondary_balance_r02.json,data/logs/issue221-full-openfold-fixed-20260417_fixed_threshold_gate_secondary_balance_r02.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_fixed_threshold_gate_secondary_balance_r02.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Connection error.
issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_enzyme_like_fold_r01,issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_enzyme_like_fold_r01,dynamic_no_belief_state,1,enzyme_like_fold,medium,standard,dynamic_observation_only,FAILED,FAILED,2026-04-16T21:30:12+00:00,2026-04-16T22:08:46+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_enzyme_like_fold_r01.json,data/logs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_enzyme_like_fold_r01.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_enzyme_like_fold_r01.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Request timed out.
issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_enzyme_like_fold_r02,issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_enzyme_like_fold_r02,dynamic_no_belief_state,2,enzyme_like_fold,medium,standard,dynamic_observation_only,FAILED,FAILED,2026-04-16T22:08:46+00:00,2026-04-16T22:52:47+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_enzyme_like_fold_r02.json,data/logs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_enzyme_like_fold_r02.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_enzyme_like_fold_r02.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Request timed out.
issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_binding_scaffold_r01,issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_binding_scaffold_r01,dynamic_no_belief_state,1,binding_scaffold,hard,high_cost_sensitive,dynamic_observation_only,FAILED,FAILED,2026-04-16T22:52:47+00:00,2026-04-16T23:09:27+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_binding_scaffold_r01.json,data/logs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_binding_scaffold_r01.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_binding_scaffold_r01.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Connection error.
issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_high_solubility_r01,issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_high_solubility_r01,dynamic_no_belief_state,1,high_solubility,easy,low_cost_first,dynamic_observation_only,FAILED,FAILED,2026-04-16T23:09:27+00:00,2026-04-16T23:53:43+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_high_solubility_r01.json,data/logs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_high_solubility_r01.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_high_solubility_r01.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Request timed out.
issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_high_solubility_r02,issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_high_solubility_r02,dynamic_no_belief_state,2,high_solubility,easy,low_cost_first,dynamic_observation_only,FAILED,FAILED,2026-04-16T23:53:43+00:00,2026-04-17T00:27:34+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_high_solubility_r02.json,data/logs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_high_solubility_r02.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_high_solubility_r02.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Connection error.
issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_secondary_balance_r01,issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_secondary_balance_r01,dynamic_no_belief_state,1,secondary_balance,medium,standard,dynamic_observation_only,FAILED,FAILED,2026-04-17T00:27:34+00:00,2026-04-17T01:10:54+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_secondary_balance_r01.json,data/logs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_secondary_balance_r01.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_secondary_balance_r01.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Request timed out.
issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_secondary_balance_r02,issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_secondary_balance_r02,dynamic_no_belief_state,2,secondary_balance,medium,standard,dynamic_observation_only,FAILED,FAILED,2026-04-17T01:10:54+00:00,2026-04-17T01:55:26+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_secondary_balance_r02.json,data/logs/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_secondary_balance_r02.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_dynamic_no_belief_state_secondary_balance_r02.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Connection error.
issue221-full-openfold-fixed-20260417_lite_belief_state_enzyme_like_fold_r01,issue221-full-openfold-fixed-20260417_lite_belief_state_enzyme_like_fold_r01,lite_belief_state,1,enzyme_like_fold,medium,standard,lite_belief_state,FAILED,FAILED,2026-04-17T01:55:26+00:00,2026-04-17T02:11:56+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_lite_belief_state_enzyme_like_fold_r01.json,data/logs/issue221-full-openfold-fixed-20260417_lite_belief_state_enzyme_like_fold_r01.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_lite_belief_state_enzyme_like_fold_r01.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Connection error.
issue221-full-openfold-fixed-20260417_lite_belief_state_enzyme_like_fold_r02,issue221-full-openfold-fixed-20260417_lite_belief_state_enzyme_like_fold_r02,lite_belief_state,2,enzyme_like_fold,medium,standard,lite_belief_state,FAILED,FAILED,2026-04-17T02:11:56+00:00,2026-04-17T02:38:10+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_lite_belief_state_enzyme_like_fold_r02.json,data/logs/issue221-full-openfold-fixed-20260417_lite_belief_state_enzyme_like_fold_r02.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_lite_belief_state_enzyme_like_fold_r02.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Request timed out.
issue221-full-openfold-fixed-20260417_lite_belief_state_binding_scaffold_r01,issue221-full-openfold-fixed-20260417_lite_belief_state_binding_scaffold_r01,lite_belief_state,1,binding_scaffold,hard,high_cost_sensitive,lite_belief_state,FAILED,FAILED,2026-04-17T02:38:10+00:00,2026-04-17T03:28:02+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_lite_belief_state_binding_scaffold_r01.json,data/logs/issue221-full-openfold-fixed-20260417_lite_belief_state_binding_scaffold_r01.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_lite_belief_state_binding_scaffold_r01.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Request timed out.
issue221-full-openfold-fixed-20260417_lite_belief_state_high_solubility_r01,issue221-full-openfold-fixed-20260417_lite_belief_state_high_solubility_r01,lite_belief_state,1,high_solubility,easy,low_cost_first,lite_belief_state,FAILED,FAILED,2026-04-17T03:28:02+00:00,2026-04-17T04:13:23+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_lite_belief_state_high_solubility_r01.json,data/logs/issue221-full-openfold-fixed-20260417_lite_belief_state_high_solubility_r01.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_lite_belief_state_high_solubility_r01.jsonl,,issue209-baseline-freeze-20260326,,Exception: LLM API 调用失败: Connection error.
issue221-full-openfold-fixed-20260417_lite_belief_state_high_solubility_r02,issue221-full-openfold-fixed-20260417_lite_belief_state_high_solubility_r02,lite_belief_state,2,high_solubility,easy,low_cost_first,lite_belief_state,FAILED,FAILED,2026-04-17T04:13:23+00:00,2026-04-17T04:24:20+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_lite_belief_state_high_solubility_r02.json,data/logs/issue221-full-openfold-fixed-20260417_lite_belief_state_high_solubility_r02.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_lite_belief_state_high_solubility_r02.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-full-openfold-fixed-20260417_lite_belief_state_secondary_balance_r01,issue221-full-openfold-fixed-20260417_lite_belief_state_secondary_balance_r01,lite_belief_state,1,secondary_balance,medium,standard,lite_belief_state,FAILED,FAILED,2026-04-17T04:24:20+00:00,2026-04-17T04:24:50+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_lite_belief_state_secondary_balance_r01.json,data/logs/issue221-full-openfold-fixed-20260417_lite_belief_state_secondary_balance_r01.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_lite_belief_state_secondary_balance_r01.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
issue221-full-openfold-fixed-20260417_lite_belief_state_secondary_balance_r02,issue221-full-openfold-fixed-20260417_lite_belief_state_secondary_balance_r02,lite_belief_state,2,secondary_balance,medium,standard,lite_belief_state,FAILED,FAILED,2026-04-17T04:24:50+00:00,2026-04-17T04:25:21+00:00,output/experiment/w16-expr-1/issue221-full-openfold-fixed-20260417/run_configs/issue221-full-openfold-fixed-20260417_lite_belief_state_secondary_balance_r02.json,data/logs/issue221-full-openfold-fixed-20260417_lite_belief_state_secondary_balance_r02.jsonl,data/snapshots/issue221-full-openfold-fixed-20260417_lite_belief_state_secondary_balance_r02.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
